filename,x,y
/pants_images_1024/488_purple_brand_relaxed_vintage_dirty_jeans_light_indigo_p018_vdli124.png,23.051966,23.240694
/pants_images_1024/457_purple_brand_relaxed_vintage_dirty_jeans_light_indigo_p018_vdli124.png,23.051966,23.240694
/pants_images_1024/664_purple_brand_straight_leg_jeans_worn_grey_stone_wash_p011_wgsw224.png,22.996017,15.304067
/pants_images_1024/681_purple_brand_straight_leg_jeans_worn_grey_stone_wash_p011_wgsw224.png,22.996017,15.304067
/pants_images_1024/2482_versace_mitchel_fit_denim_pants_washed_medium_blue_1010816_1a07987_1d520.png,22.943712,11.712174
/pants_images_1024/2488_versace_mitchel_fit_denim_pants_washed_medium_blue_1010816_1a07987_1d520.png,22.943712,11.712174
/pants_images_1024/1890_balenciaga_pants_blue_light_ring_745155_tnw65_4036.png,22.838673,13.089392
/pants_images_1024/1876_balenciaga_pants_blue_light_ring_745155_tnw65_4036.png,22.838673,13.089392
/pants_images_1024/2439_supreme_x_mm6_maison_margiela_foil_double_knee_painter_pant_black_0052_1ss240201mm6fdpp_blac.png,22.70249,2.6396801
/pants_images_1024/2428_supreme_x_mm6_maison_margiela_foil_double_knee_painter_pant_black_0052_1ss240201mm6fdpp_blac.png,22.70249,2.6396801
/pants_images_1024/4065_supreme_regular_jean_washed_black_ss23p31_washed_black.png,22.418253,-2.0150065
/pants_images_1024/4054_supreme_regular_jean_washed_black_ss23p31_washed_black.png,22.418253,-2.0150065
/pants_images_1024/1060_amiri_ma_varsity_repair_jean_clay_indigo_amdnsy1049_clay.png,22.289356,12.118364
/pants_images_1024/1093_amiri_ma_varsity_repair_jean_clay_indigo_amdnsy1049_clay.png,22.289356,12.118364
/pants_images_1024/1075_amiri_ma_varsity_repair_jean_clay_indigo_amdnsy1049_clay.png,22.289356,12.118364
/pants_images_1024/2370_enfants_riches_deprimes_paint_pants_black_050_345_blac.png,22.203846,1.384136
/pants_images_1024/2359_enfants_riches_deprimes_paint_pants_black_050_345_blac.png,22.203846,1.384136
/pants_images_1024/632_fear_of_god_essentials_5_pocket_jean_medium_wash_130su244110f.png,22.103418,26.103474
/pants_images_1024/645_fear_of_god_essentials_5_pocket_jean_medium_wash_130su244110f.png,22.103418,26.103474
/pants_images_1024/938_loewe_baggy_jeans_washed_denim_h526y11w55_6395.png,21.973392,15.001788
/pants_images_1024/2610_courreges_relaxed_denim_straight_pants_stonewashed_grey_323dpa152de0009.png,21.945219,10.48362
